employee_id,org_id,team_id,store_id,city_id,employee_name,role,manager_employee_id,employment_type,shift_type,tenure_months,base_monthly_salary_inr,productivity_score,attendance_risk_score,active_flag
590,1,67,18,3,Vincent Arora,packer,576,full_time,morning,40,22227,0.75,0.15,true
591,1,67,18,3,Warda Khanna,packer,576,full_time,evening,47,22561,0.92,0.07,true
592,1,67,18,3,Tanveer Dixit,packer,576,contract,evening,51,19409,0.98,0.09,true
593,1,67,18,3,Orinder Jani,packer,576,contract,morning,7,18228,1.07,0.15,true
594,1,67,18,3,Aashi Shenoy,packer,576,full_time,morning,10,18777,0.8,0.15,true
595,1,68,18,3,Omkaar Chatterjee,inventory_associate,577,contract,morning,28,19843,0.87,0.05,true
596,1,68,18,3,Vanya Bal,inventory_associate,577,contract,morning,23,22992,0.83,0.13,true
597,1,68,18,3,Ekansh Goswami,inventory_associate,577,contract,morning,11,20531,0.79,0.13,true
598,1,70,19,3,Rudra Minhas,dark_store_manager,41,full_time,day,1,70692,0.91,0.08,true
599,1,71,19,3,Amara Pandit,inventory_lead,598,full_time,day,9,48086,1.08,0.07,true
600,1,72,19,3,Aarnav Iyer,fleet_manager,41,full_time,day,27,50870,1.02,0.07,true
601,1,70,19,3,Sanya Kade,shift_lead,598,full_time,evening,39,36409,0.85,0.12,true
602,1,70,19,3,Manan Bhandari,shift_lead,598,full_time,morning,19,25016,0.83,0.13,true
603,1,70,19,3,Lajita Bhandari,picker,598,full_time,morning,11,21134,0.84,0.1,true
604,1,70,19,3,Charita Warrior,picker,598,full_time,morning,6,17137,0.98,0.18,true
605,1,70,19,3,Samaksh Barman,picker,598,full_time,evening,48,21484,1.04,0.17,true
606,1,70,19,3,Rajeshri Bhargava,picker,598,full_time,evening,34,22728,1.01,0.13,true
607,1,70,19,3,Priya Gill,picker,598,contract,evening,27,20392,0.87,0.12,true
608,1,70,19,3,Vrinda Dasgupta,picker,598,contract,evening,14,20496,1.1,0.15,true
609,1,70,19,3,Ganga Kalita,picker,598,full_time,morning,50,20842,0.83,0.16,true
610,1,70,19,3,Pavani Murty,picker,598,full_time,morning,20,23862,0.91,0.17,true
611,1,70,19,3,Harini Thakur,picker,598,full_time,morning,13,20306,0.9,0.09,true
612,1,70,19,3,Waida Sarkar,picker,598,contract,evening,24,18241,1.0,0.14,true
613,1,70,19,3,Gavin Gandhi,picker,598,full_time,evening,34,21357,0.82,0.07,true
614,1,70,19,3,Mason Issac,picker,598,contract,evening,2,21039,1.07,0.09,true
615,1,70,19,3,Zayyan Date,picker,598,contract,evening,31,21422,1.03,0.06,true
616,1,70,19,3,Harish Prashad,picker,598,full_time,morning,52,22160,0.86,0.17,true
617,1,70,19,3,Wishi Kari,packer,598,contract,evening,37,19088,0.98,0.09,true
618,1,70,19,3,Joshua Ravel,packer,598,contract,evening,46,16273,0.84,0.12,true
619,1,70,19,3,Yadavi Bath,packer,598,full_time,evening,31,16924,0.99,0.16,true
620,1,70,19,3,Zansi Baral,packer,598,full_time,evening,49,23929,0.89,0.15,true
621,1,70,19,3,Gaurangi Gupta,packer,598,contract,morning,2,16953,1.02,0.19,true
622,1,70,19,3,Fariq Johal,packer,598,contract,evening,40,17004,0.87,0.17,true
623,1,70,19,3,George Dasgupta,packer,598,contract,evening,45,21708,0.85,0.09,true
624,1,70,19,3,Hamsini Sathe,packer,598,full_time,morning,41,22645,0.78,0.14,true
625,1,70,19,3,Harita Tailor,packer,598,full_time,evening,10,23044,1.03,0.05,true
626,1,70,19,3,Warinder Sehgal,packer,598,contract,morning,43,21391,0.8,0.11,true
627,1,70,19,3,Megha Dasgupta,packer,598,full_time,morning,15,19244,0.78,0.17,true
628,1,71,19,3,Dayita Mannan,inventory_associate,599,full_time,evening,37,18249,0.84,0.11,true
629,1,71,19,3,Aayush Narayan,inventory_associate,599,full_time,morning,8,24796,0.98,0.14,true
630,1,71,19,3,Gaurang Iyer,inventory_associate,599,full_time,evening,23,20672,1.02,0.09,true
631,1,71,19,3,Rudra Hora,inventory_associate,599,full_time,morning,11,22074,1.02,0.07,true
632,1,71,19,3,Harshil Tak,inventory_associate,599,contract,evening,20,23351,0.89,0.15,true
633,1,73,20,3,Yashoda Tella,dark_store_manager,41,full_time,day,17,48891,0.91,0.11,true
634,1,74,20,3,Laksh Bali,inventory_lead,633,full_time,day,28,38926,0.96,0.08,true
635,1,75,20,3,Jyoti Desai,fleet_manager,41,full_time,day,31,51845,0.94,0.07,true
636,1,73,20,3,Hemani Balasubramanian,shift_lead,633,full_time,evening,27,34586,0.88,0.11,true
637,1,73,20,3,Daksh Mangat,shift_lead,633,full_time,morning,25,32400,1.0,0.07,true
638,1,73,20,3,Chakradhar Gole,picker,633,full_time,morning,5,22122,0.99,0.16,true
639,1,73,20,3,Hitesh Khurana,picker,633,contract,morning,2,17495,0.78,0.11,true
640,1,73,20,3,Yahvi Parekh,picker,633,contract,morning,10,18649,1.06,0.17,true
641,1,73,20,3,Christopher Contractor,picker,633,contract,evening,40,17907,0.74,0.13,true
642,1,73,20,3,Forum Kulkarni,picker,633,full_time,evening,23,16496,1.1,0.17,true
643,1,73,20,3,Jacob Kanda,picker,633,contract,evening,39,22343,0.97,0.08,true
644,1,73,20,3,Tanvi Wable,picker,633,full_time,evening,25,17062,1.0,0.2,true
645,1,73,20,3,Nakul Varma,packer,633,contract,evening,2,16092,1.06,0.06,true
646,1,73,20,3,Vedant Dutt,packer,633,contract,evening,38,17516,0.74,0.18,true
647,1,73,20,3,Mason Shetty,packer,633,contract,morning,15,21562,1.0,0.17,true
648,1,73,20,3,Shravya Bhatia,packer,633,contract,evening,10,18959,1.04,0.13,true
649,1,73,20,3,Ekavir Manda,packer,633,full_time,morning,13,21022,0.91,0.07,true
650,1,74,20,3,Jatin Koshy,inventory_associate,634,contract,morning,21,19620,0.78,0.11,true
651,1,74,20,3,Amara D’Alia,inventory_associate,634,full_time,evening,22,21429,0.96,0.06,true
652,1,74,20,3,Ekta Sood,inventory_associate,634,contract,evening,4,25677,0.98,0.14,true
653,1,76,21,4,Dipta Sur,dark_store_manager,54,full_time,day,50,50614,1.15,0.1,true
654,1,77,21,4,Bina Bhattacharyya,inventory_lead,653,full_time,day,1,43582,1.06,0.04,true
655,1,78,21,4,Omya Zacharia,fleet_manager,54,full_time,day,8,61666,1.03,0.08,true
656,1,76,21,4,Veda Varma,shift_lead,653,full_time,morning,16,32308,0.94,0.1,true
657,1,76,21,4,Janya Sethi,shift_lead,653,full_time,evening,29,24279,0.86,0.09,true
658,1,76,21,4,Kritika Pathak,picker,653,full_time,morning,51,23218,0.98,0.19,true
659,1,76,21,4,Charles Doshi,picker,653,contract,evening,22,16910,1.07,0.09,true
660,1,76,21,4,Charita Sethi,picker,653,full_time,evening,36,16484,0.91,0.14,true
661,1,76,21,4,Zilmil Raghavan,picker,653,contract,morning,32,22189,1.06,0.06,true
662,1,76,21,4,Udyati Swaminathan,picker,653,full_time,morning,31,16070,1.1,0.18,true
663,1,76,21,4,Ekiya Bora,picker,653,full_time,evening,28,23766,0.85,0.09,true
664,1,76,21,4,Madhavi Korpal,picker,653,full_time,evening,43,22425,1.08,0.11,true
665,1,76,21,4,Jairaj Agrawal,picker,653,full_time,evening,6,23585,1.02,0.17,true
666,1,76,21,4,Edhitha Brar,picker,653,full_time,morning,25,16565,0.83,0.13,true
667,1,76,21,4,Arya Edwin,picker,653,full_time,evening,30,19403,0.95,0.07,true
668,1,76,21,4,Falguni Sehgal,picker,653,full_time,morning,35,18945,0.75,0.17,true
669,1,76,21,4,Daniel Venkatesh,picker,653,contract,evening,17,19783,0.75,0.2,true
670,1,76,21,4,Arunima Mahal,packer,653,full_time,morning,36,23339,1.0,0.08,true
671,1,76,21,4,Christopher Bhardwaj,packer,653,full_time,morning,38,22631,0.78,0.12,true
672,1,76,21,4,Wakeeta Bobal,packer,653,contract,evening,7,19391,0.99,0.1,true
673,1,76,21,4,Arjun Mangal,packer,653,contract,evening,25,18111,1.02,0.1,true
674,1,76,21,4,Advik Swaminathan,packer,653,contract,morning,41,18580,0.83,0.11,true
675,1,76,21,4,Darpan Varkey,packer,653,full_time,evening,52,22448,1.09,0.14,true
676,1,76,21,4,Triveni Bhalla,packer,653,full_time,evening,5,22469,0.76,0.15,true
677,1,76,21,4,Victor Dash,packer,653,contract,evening,9,21238,1.06,0.08,true
678,1,76,21,4,Vihaan Bala,packer,653,contract,morning,33,21376,0.8,0.12,true
679,1,76,21,4,Ethan Balan,packer,653,contract,evening,16,18861,0.8,0.12,true
680,1,76,21,4,Nitara Kothari,packer,653,contract,evening,23,22327,0.8,0.19,true
681,1,77,21,4,Yauvani Chad,inventory_associate,654,full_time,morning,18,23794,0.98,0.15,true
682,1,77,21,4,Varsha Tailor,inventory_associate,654,full_time,evening,27,20403,0.76,0.16,true
683,1,77,21,4,Unni Sundaram,inventory_associate,654,contract,evening,15,22790,1.0,0.09,true
684,1,77,21,4,Mohini Toor,inventory_associate,654,contract,evening,48,25937,0.96,0.06,true
685,1,79,22,4,Chavvi Kapoor,dark_store_manager,54,full_time,day,48,67030,0.93,0.06,true
686,1,80,22,4,Hitesh Gokhale,inventory_lead,685,full_time,day,41,50961,0.89,0.04,true
687,1,81,22,4,Qarin Lanka,fleet_manager,54,full_time,day,25,41626,0.91,0.09,true
688,1,79,22,4,Yatin Nanda,shift_lead,685,full_time,morning,26,34932,0.97,0.11,true
689,1,79,22,4,Zinal Walla,shift_lead,685,full_time,morning,43,35181,0.83,0.09,true
690,1,79,22,4,Udarsh Hans,picker,685,contract,evening,31,19499,0.82,0.16,true
691,1,79,22,4,Upasna Raval,picker,685,contract,morning,12,20661,0.75,0.06,true
692,1,79,22,4,Siddharth Anne,picker,685,full_time,morning,2,18027,0.97,0.16,true
693,1,79,22,4,Mohini Shankar,picker,685,full_time,morning,48,22534,0.87,0.17,true
694,1,79,22,4,Lakshmi Dixit,picker,685,full_time,morning,49,19883,0.97,0.18,true
695,1,79,22,4,Dalaja Majumdar,picker,685,full_time,evening,26,23784,0.89,0.06,true
696,1,79,22,4,Dalaja Khurana,picker,685,contract,evening,17,17861,0.75,0.11,true
697,1,79,22,4,Yoshita Parsa,picker,685,contract,morning,25,18523,0.85,0.13,true
698,1,79,22,4,Wyatt Minhas,picker,685,contract,morning,38,23498,0.73,0.1,true
699,1,79,22,4,Vrinda Dhar,picker,685,full_time,morning,40,19320,0.93,0.15,true
700,1,79,22,4,Fariq Karpe,packer,685,full_time,morning,9,21619,1.06,0.17,true
701,1,79,22,4,Megha Mane,packer,685,full_time,morning,45,16102,0.91,0.07,true
702,1,79,22,4,Jagvi Batta,packer,685,full_time,evening,20,17123,0.78,0.11,true
703,1,79,22,4,Nitara Mukherjee,packer,685,contract,evening,35,20974,0.78,0.08,true
704,1,79,22,4,Yatan More,packer,685,full_time,evening,2,20907,1.05,0.19,true
705,1,79,22,4,Nirja Char,packer,685,contract,morning,4,21687,1.07,0.14,true
706,1,79,22,4,Ethan Vala,packer,685,full_time,morning,44,22439,0.82,0.13,true
707,1,79,22,4,Chameli Setty,packer,685,full_time,evening,22,20963,1.02,0.19,true
708,1,79,22,4,Nimrat Sani,packer,685,contract,morning,49,22579,0.93,0.1,true
709,1,79,22,4,Indrajit Contractor,packer,685,full_time,evening,43,18412,0.84,0.06,true
710,1,79,22,4,Chameli Behl,packer,685,full_time,evening,20,22981,1.01,0.07,true
711,1,80,22,4,Deepa Master,inventory_associate,686,contract,morning,22,22183,0.87,0.13,true
712,1,80,22,4,Suhani Banerjee,inventory_associate,686,contract,morning,27,20625,0.76,0.06,true
713,1,80,22,4,Rajeshri Tella,inventory_associate,686,full_time,evening,1,22165,1.08,0.06,true
714,1,80,22,4,Gaurang Issac,inventory_associate,686,contract,evening,50,25216,0.94,0.1,true
715,1,82,23,4,Hardik Bahl,dark_store_manager,54,full_time,day,24,60740,0.96,0.06,true
716,1,83,23,4,Ubika Puri,inventory_lead,715,full_time,day,38,43180,0.85,0.07,true
717,1,84,23,4,Lohit Doshi,fleet_manager,54,full_time,day,49,50931,0.89,0.09,true
718,1,82,23,4,Ishita Bir,shift_lead,715,full_time,evening,19,35805,0.88,0.05,true
719,1,82,23,4,Ekantika Jani,shift_lead,715,full_time,morning,19,32674,1.03,0.09,true
720,1,82,23,4,Jagdish Bora,picker,715,full_time,evening,44,21295,0.98,0.13,true
721,1,82,23,4,Vasana Venkataraman,picker,715,full_time,morning,35,21499,0.75,0.19,true
722,1,82,23,4,Samarth Dey,picker,715,contract,morning,42,18202,0.93,0.07,true
723,1,82,23,4,Vedant Chacko,picker,715,contract,morning,41,16083,0.88,0.08,true
724,1,82,23,4,Anmol Ratti,picker,715,contract,evening,15,16975,1.07,0.08,true
725,1,82,23,4,Upkaar Zacharia,picker,715,contract,evening,51,18134,0.83,0.15,true
726,1,82,23,4,Yauvani Shah,picker,715,contract,evening,31,17362,0.73,0.1,true
727,1,82,23,4,Mugdha Choudhury,picker,715,contract,morning,36,21614,0.89,0.1,true
728,1,82,23,4,Darpan Sabharwal,picker,715,full_time,morning,10,21960,0.93,0.09,true
729,1,82,23,4,Elijah Dar,picker,715,contract,evening,23,20633,1.0,0.16,true
730,1,82,23,4,Ranveer Kuruvilla,packer,715,full_time,morning,26,20994,0.8,0.19,true
731,1,82,23,4,Girindra Sahota,packer,715,contract,morning,49,19378,0.8,0.07,true
732,1,82,23,4,Warhi Saran,packer,715,contract,evening,23,19185,0.97,0.17,true
733,1,82,23,4,Theodore Nagi,packer,715,full_time,morning,17,22791,1.05,0.06,true
734,1,82,23,4,Yashica Saran,packer,715,contract,morning,4,21339,0.8,0.17,true
735,1,82,23,4,Madhav Dubey,packer,715,full_time,morning,50,21952,0.76,0.2,true
736,1,82,23,4,Praneel Morar,packer,715,full_time,evening,49,23755,0.79,0.07,true
737,1,83,23,4,Upma Chopra,inventory_associate,716,contract,evening,29,19585,0.96,0.1,true
738,1,83,23,4,Jeremiah Randhawa,inventory_associate,716,full_time,evening,23,24262,0.97,0.14,true
739,1,83,23,4,Hemang Raja,inventory_associate,716,contract,evening,45,23436,0.98,0.07,true
740,1,83,23,4,Girish Dugar,inventory_associate,716,full_time,evening,46,23021,1.07,0.15,true
741,1,83,23,4,Jasmit Bala,inventory_associate,716,contract,morning,48,24290,0.89,0.07,true
742,1,85,24,4,Widisha Peri,dark_store_manager,54,full_time,day,52,73959,0.97,0.09,true
743,1,86,24,4,Ijaya Kamdar,inventory_lead,742,full_time,day,5,38815,0.98,0.06,true
744,1,87,24,4,Eesha Deep,fleet_manager,54,full_time,day,5,56378,1.05,0.08,true
745,1,85,24,4,Wridesh Dey,shift_lead,742,full_time,evening,10,25554,0.9,0.1,true
746,1,85,24,4,Riya Mannan,shift_lead,742,full_time,morning,49,37374,0.92,0.06,true
747,1,85,24,4,Vasatika Kala,picker,742,full_time,morning,41,23992,0.8,0.07,true
748,1,85,24,4,Chameli Sethi,picker,742,full_time,morning,43,18141,0.89,0.13,true
749,1,85,24,4,Onveer Saini,picker,742,contract,morning,7,16159,0.97,0.15,true
750,1,85,24,4,Hredhaan Koshy,picker,742,contract,morning,39,21075,0.87,0.07,true
751,1,85,24,4,Aahana Kara,picker,742,full_time,morning,18,20184,1.09,0.16,true
752,1,85,24,4,Rachana Krish,picker,742,full_time,morning,37,23102,1.03,0.15,true
753,1,85,24,4,Kamala Badami,picker,742,contract,evening,26,23749,0.79,0.06,true
754,1,85,24,4,Vansha Mittal,picker,742,full_time,morning,20,20474,0.84,0.05,true
755,1,85,24,4,Kritika Luthra,picker,742,contract,morning,4,18207,0.83,0.08,true
756,1,85,24,4,Theodore Barman,picker,742,contract,morning,52,18447,0.84,0.1,true
757,1,85,24,4,Osha Bhasin,picker,742,contract,evening,47,23072,1.07,0.16,true
758,1,85,24,4,Ekta Das,picker,742,contract,morning,27,22783,0.82,0.12,true
759,1,85,24,4,Hitesh Ravel,packer,742,full_time,morning,16,17098,1.03,0.06,true
760,1,85,24,4,Simon Palla,packer,742,full_time,morning,29,22367,1.0,0.09,true
761,1,85,24,4,David Parmar,packer,742,full_time,evening,33,22483,0.81,0.13,true
762,1,85,24,4,Aahana Behl,packer,742,contract,morning,41,17820,1.01,0.09,true
763,1,85,24,4,Oliver Borra,packer,742,full_time,morning,1,22776,0.96,0.19,true
764,1,85,24,4,Adweta Grewal,packer,742,contract,evening,29,16191,1.05,0.19,true
765,1,85,24,4,Hritik Bhatti,packer,742,full_time,evening,44,16046,1.02,0.1,true
766,1,86,24,4,Saumya Oommen,inventory_associate,743,full_time,evening,50,23952,0.89,0.07,true
767,1,86,24,4,Faris Parikh,inventory_associate,743,full_time,morning,12,18613,1.03,0.12,true
768,1,86,24,4,Ria Dora,inventory_associate,743,contract,morning,16,24456,0.78,0.07,true
769,1,86,24,4,Yadavi Ramakrishnan,inventory_associate,743,contract,morning,6,24898,1.08,0.06,true
770,1,86,24,4,Sathvik Virk,inventory_associate,743,contract,morning,14,23393,0.84,0.07,true
771,1,88,25,4,Anya Cheema,dark_store_manager,54,full_time,day,11,57574,1.03,0.05,true
772,1,89,25,4,Zansi Radhakrishnan,inventory_lead,771,full_time,day,37,50360,1.01,0.07,true
773,1,90,25,4,Andrew Ramanathan,fleet_manager,54,full_time,day,34,50067,1.0,0.1,true
774,1,88,25,4,Sara Dayal,shift_lead,771,full_time,evening,8,32131,1.08,0.11,true
775,1,88,25,4,Kashish Mahal,shift_lead,771,full_time,evening,39,26941,1.05,0.05,true
776,1,88,25,4,Banjeet Chauhan,picker,771,contract,morning,6,16916,0.73,0.15,true
777,1,88,25,4,Omya Bhatti,picker,771,contract,evening,1,23601,0.87,0.2,true
778,1,88,25,4,Xavier Mani,picker,771,contract,evening,21,20143,1.1,0.18,true
779,1,88,25,4,Abhiram Kapoor,picker,771,contract,morning,49,18280,0.95,0.12,true
780,1,88,25,4,Radha Golla,picker,771,contract,morning,21,17483,1.03,0.12,true
781,1,88,25,4,Warda Joshi,picker,771,full_time,morning,25,22228,0.89,0.14,true
782,1,88,25,4,Daksh Merchant,picker,771,full_time,morning,6,17867,0.99,0.14,true
783,1,88,25,4,Advika Sagar,picker,771,contract,evening,41,19531,0.77,0.06,true
784,1,88,25,4,Abhimanyu Singhal,picker,771,full_time,evening,43,18083,0.74,0.09,true
785,1,88,25,4,Ekantika Sachar,picker,771,contract,morning,30,20772,0.89,0.17,true
786,1,88,25,4,Bimala Sandal,picker,771,contract,morning,24,23118,0.98,0.12,true
787,1,88,25,4,Girish Gill,picker,771,contract,morning,37,17419,0.86,0.1,true
788,1,88,25,4,Dayita Dara,picker,771,full_time,evening,13,21738,1.06,0.05,true
789,1,88,25,4,Wridesh Shah,picker,771,full_time,morning,9,18480,1.03,0.1,true
790,1,88,25,4,Advaith Sehgal,picker,771,full_time,morning,47,17538,0.83,0.2,true
791,1,88,25,4,Vincent Vyas,packer,771,full_time,morning,39,20376,0.89,0.06,true
792,1,88,25,4,Nilima Aggarwal,packer,771,full_time,evening,51,22668,1.01,0.06,true
793,1,88,25,4,Oviya Jayaraman,packer,771,contract,morning,4,22399,0.93,0.15,true
794,1,88,25,4,Aryan Dalal,packer,771,full_time,evening,11,20134,0.96,0.1,true
795,1,88,25,4,Amara Ahuja,packer,771,full_time,morning,37,18127,0.91,0.2,true
796,1,88,25,4,Ira Om,packer,771,full_time,morning,5,23409,0.78,0.19,true
797,1,88,25,4,Jonathan Kaul,packer,771,full_time,morning,13,23398,0.75,0.05,true
798,1,88,25,4,Theodore Mukherjee,packer,771,full_time,evening,41,20069,0.97,0.18,true
799,1,88,25,4,Kamya Thaman,packer,771,full_time,evening,12,17481,0.79,0.07,true
800,1,88,25,4,Kashvi Tandon,packer,771,full_time,evening,19,18924,0.95,0.15,true
801,1,88,25,4,Ansh Bhatia,packer,771,contract,morning,17,22229,0.73,0.16,true
802,1,89,25,4,Warinder Deshpande,inventory_associate,772,full_time,morning,6,23042,0.84,0.15,true
803,1,89,25,4,Diya Saha,inventory_associate,772,contract,morning,36,20169,1.0,0.16,true
804,1,89,25,4,Oni Agrawal,inventory_associate,772,full_time,morning,16,24981,1.01,0.07,true
805,1,91,26,5,Yashawini Johal,dark_store_manager,67,full_time,day,46,74118,0.92,0.08,true
806,1,92,26,5,Amrita Chahal,inventory_lead,805,full_time,day,34,39660,0.96,0.08,true
807,1,93,26,5,Oscar Chander,fleet_manager,67,full_time,day,9,58396,0.91,0.08,true
808,1,91,26,5,Divya Lala,shift_lead,805,full_time,morning,34,34088,0.88,0.13,true
809,1,91,26,5,Gagan Garg,shift_lead,805,full_time,morning,19,33067,0.95,0.13,true
810,1,91,26,5,Eiravati Chandran,picker,805,full_time,morning,19,17600,1.02,0.17,true
811,1,91,26,5,Anika Chaudhari,picker,805,full_time,evening,9,16810,0.9,0.08,true
812,1,91,26,5,Sai Wadhwa,picker,805,full_time,evening,19,17865,1.09,0.06,true
813,1,91,26,5,Bhanumati Naik,picker,805,contract,evening,18,18182,1.05,0.1,true
814,1,91,26,5,Ethan Gaba,picker,805,full_time,morning,38,22812,0.93,0.09,true
815,1,91,26,5,Jasmit Dutt,picker,805,contract,evening,4,16306,0.78,0.08,true
816,1,91,26,5,Lila Nori,picker,805,full_time,evening,11,18507,0.95,0.13,true
817,1,91,26,5,Hiral Talwar,picker,805,full_time,morning,17,23331,0.99,0.1,true
818,1,91,26,5,Madhavi Sane,picker,805,contract,morning,11,18493,1.08,0.06,true
819,1,91,26,5,Raksha Raval,packer,805,full_time,evening,51,16729,1.05,0.1,true
820,1,91,26,5,Agastya Ratti,packer,805,contract,evening,1,21066,0.86,0.05,true
821,1,91,26,5,Kamya Vohra,packer,805,full_time,evening,42,20105,0.72,0.17,true
822,1,91,26,5,Waida Prakash,packer,805,full_time,morning,6,22810,0.85,0.16,true
823,1,91,26,5,Manthan Kade,packer,805,contract,morning,1,21584,0.97,0.2,true
824,1,91,26,5,Chatura Sekhon,packer,805,contract,evening,7,16658,0.94,0.1,true
825,1,91,26,5,Barkha Venkatesh,packer,805,contract,morning,40,16923,1.02,0.12,true
826,1,92,26,5,Devika Sharma,inventory_associate,806,full_time,evening,36,19357,0.82,0.12,true
827,1,92,26,5,Abeer Mitter,inventory_associate,806,full_time,evening,40,23476,0.95,0.13,true
828,1,94,27,5,Mason Narayan,dark_store_manager,67,full_time,day,32,51142,1.0,0.08,true
829,1,95,27,5,Osha Majumdar,inventory_lead,828,full_time,day,19,39728,0.95,0.11,true
830,1,96,27,5,Lila Ghose,fleet_manager,67,full_time,day,16,48589,0.88,0.1,true
831,1,94,27,5,Rachit Srinivas,shift_lead,828,full_time,evening,6,35103,1.06,0.06,true
832,1,94,27,5,Widisha Wadhwa,shift_lead,828,full_time,evening,36,34316,0.86,0.12,true
833,1,94,27,5,Saumya Brar,picker,828,full_time,evening,18,22662,0.94,0.07,true
834,1,94,27,5,Mason Kakar,picker,828,contract,morning,13,16733,0.94,0.09,true
835,1,94,27,5,Ikshita Bawa,picker,828,full_time,evening,13,18688,0.97,0.09,true
836,1,94,27,5,Radha Chaudhari,picker,828,full_time,evening,7,23648,0.82,0.05,true
837,1,94,27,5,Hiral Rout,picker,828,contract,morning,37,17770,0.94,0.13,true
838,1,94,27,5,Leela Iyer,picker,828,contract,evening,17,22729,0.74,0.18,true
839,1,94,27,5,Balvan Hari,picker,828,contract,morning,35,16012,0.95,0.09,true
840,1,94,27,5,Omisha Parsa,picker,828,contract,evening,28,23075,0.98,0.08,true
841,1,94,27,5,Advika Patel,picker,828,full_time,morning,47,19187,0.9,0.16,true
842,1,94,27,5,Wahab Shetty,picker,828,full_time,morning,19,22638,0.88,0.19,true
843,1,94,27,5,Lavanya Sawhney,picker,828,full_time,evening,44,16821,0.78,0.09,true
844,1,94,27,5,Megha Majumdar,picker,828,full_time,evening,49,20971,0.86,0.18,true
845,1,94,27,5,Wridesh Bhatnagar,picker,828,full_time,evening,9,19135,0.77,0.19,true
846,1,94,27,5,Shivani Bhasin,picker,828,contract,evening,3,18240,1.0,0.08,true
847,1,94,27,5,Anusha Kaul,packer,828,full_time,morning,5,23463,0.75,0.07,true
848,1,94,27,5,Balhaar Banerjee,packer,828,full_time,morning,40,16974,0.77,0.13,true
849,1,94,27,5,Samuel Zacharia,packer,828,contract,evening,33,21213,0.76,0.12,true
850,1,94,27,5,Ekaja Dewan,packer,828,full_time,evening,18,18036,0.94,0.15,true
851,1,94,27,5,Simon Yogi,packer,828,full_time,morning,22,18678,0.9,0.14,true
852,1,94,27,5,Ishani Walia,packer,828,full_time,morning,26,18294,0.99,0.15,true
853,1,94,27,5,Aarush Ramachandran,packer,828,full_time,morning,15,21281,0.79,0.08,true
854,1,94,27,5,Yasti Dixit,packer,828,full_time,evening,44,17570,0.87,0.06,true
855,1,95,27,5,Gaurav Kumer,inventory_associate,829,full_time,morning,47,18040,1.07,0.12,true
856,1,95,27,5,Zinal Sastry,inventory_associate,829,full_time,evening,50,19163,0.93,0.08,true
857,1,95,27,5,Karan Jaggi,inventory_associate,829,contract,morning,22,19196,0.95,0.15,true
858,1,97,28,5,Aarav Jain,dark_store_manager,67,full_time,day,21,68538,1.13,0.07,true
859,1,98,28,5,Rajata Golla,inventory_lead,858,full_time,day,19,34017,0.92,0.1,true
860,1,99,28,5,Avni Chadha,fleet_manager,67,full_time,day,43,46432,1.05,0.07,true
861,1,97,28,5,Indrajit Amble,shift_lead,858,full_time,evening,46,37333,0.94,0.07,true
862,1,97,28,5,Leena Palla,shift_lead,858,full_time,evening,34,32430,0.88,0.11,true
863,1,97,28,5,Upasna Barman,picker,858,contract,evening,9,19725,0.84,0.06,true
864,1,97,28,5,Shivansh Kannan,picker,858,contract,morning,42,22693,0.97,0.16,true
865,1,97,28,5,Bachittar Lad,picker,858,contract,evening,36,19769,0.89,0.11,true
866,1,97,28,5,Niharika Dugar,picker,858,full_time,morning,2,20503,0.79,0.09,true
867,1,97,28,5,Mason Morar,picker,858,full_time,evening,52,17743,1.0,0.13,true
868,1,97,28,5,Prisha Viswanathan,picker,858,contract,morning,45,23926,0.95,0.17,true
869,1,97,28,5,Robert Gokhale,picker,858,contract,evening,25,16235,0.74,0.09,true
870,1,97,28,5,Wazir Nair,picker,858,contract,morning,2,23163,1.0,0.11,true
871,1,97,28,5,Warhi Setty,picker,858,full_time,morning,41,20362,1.04,0.07,true
872,1,97,28,5,Wakeeta Bhatti,picker,858,contract,evening,48,21495,0.95,0.19,true
873,1,97,28,5,Laban Apte,picker,858,full_time,morning,38,21578,0.83,0.05,true
874,1,97,28,5,Jagat Thaker,picker,858,contract,evening,1,19487,0.96,0.12,true
875,1,97,28,5,Inaya Zacharia,picker,858,contract,evening,18,23426,1.02,0.18,true
876,1,97,28,5,Yahvi Merchant,picker,858,full_time,evening,50,20430,0.73,0.15,true
877,1,97,28,5,Matthew Brar,packer,858,full_time,morning,32,23312,0.84,0.13,true
878,1,97,28,5,Baghyawati Toor,packer,858,full_time,evening,10,21843,0.77,0.08,true
879,1,97,28,5,Atharv Vaidya,packer,858,contract,evening,21,23824,0.8,0.1,true
880,1,97,28,5,Bhanumati Pandey,packer,858,contract,morning,35,23361,0.79,0.06,true
881,1,97,28,5,Wazir Chada,packer,858,contract,morning,40,20509,0.97,0.13,true
882,1,97,28,5,Ojas Kata,packer,858,full_time,evening,47,23081,0.92,0.19,true
883,1,97,28,5,Viraj Vohra,packer,858,full_time,morning,47,21818,1.07,0.16,true
884,1,98,28,5,Umang Sama,inventory_associate,859,full_time,morning,20,24079,0.76,0.16,true
885,1,98,28,5,Anamika Tripathi,inventory_associate,859,contract,evening,18,22161,1.06,0.12,true
886,1,98,28,5,Mason Kala,inventory_associate,859,contract,evening,23,20949,0.82,0.11,true
